year_month,install_state,rental_main_category,rental_sub_category,contract_count,open_count,payend_count,open_cvr,payend_cvr
2024-06-01,인천,주방가전,정수기,794,643,643,0.809823677581864,0.809823677581864
2024-06-01,광주,주방가전,정수기,265,218,218,0.8226415094339623,0.8226415094339623
2024-06-01,인천,생활가전,세탁기,31,7,7,0.22580645161290322,0.22580645161290322
2024-06-01,충남,미분류,미분류,46,33,33,0.717391304347826,0.717391304347826
2024-06-01,대전,생활가전,비데,18,18,18,1.0,1.0
2024-06-01,경북,가구,침대/매트리스,8,4,4,0.5,0.5
2024-06-01,강원특별자치도,미분류,미분류,29,22,22,0.7586206896551724,0.7586206896551724
2024-06-01,서울,TV/디지털,TV,30,10,10,0.3333333333333333,0.3333333333333333
2024-06-01,광주,계절가전,에어컨,53,20,20,0.37735849056603776,0.37735849056603776
2024-06-01,충남,주방가전,냉장고,10,1,1,0.1,0.1
2024-06-01,대전,계절가전,공기청정기,16,13,13,0.8125,0.8125
2024-06-01,경남,TV/디지털,TV,12,5,5,0.4166666666666667,0.4166666666666667
2024-06-01,충북,계절가전,에어컨,64,31,31,0.484375,0.484375
2024-06-01,경기,생활가전,안마의자,14,9,9,0.6428571428571429,0.6428571428571429
2024-06-01,충남,주방가전,정수기,377,307,307,0.8143236074270557,0.8143236074270557
2024-06-01,경북,계절가전,에어컨,33,14,14,0.42424242424242425,0.42424242424242425
2024-06-01,경북,계절가전,공기청정기,18,11,11,0.6111111111111112,0.6111111111111112
2024-06-01,전남,계절가전,에어컨,34,9,9,0.2647058823529412,0.2647058823529412
2024-06-01,경기,주방가전,냉장고,44,16,16,0.36363636363636365,0.36363636363636365
2024-06-01,전남,미분류,미분류,36,29,29,0.8055555555555556,0.8055555555555556
2024-06-01,경기,생활가전,청소기,15,6,6,0.4,0.4
2024-06-01,경기,TV/디지털,노트북,15,0,0,0.0,0.0
2024-06-01,서울,계절가전,공기청정기,81,57,57,0.7037037037037037,0.7037037037037037
2024-06-01,부산,TV/디지털,컴퓨터/게이밍PC,10,1,1,0.1,0.1
2024-06-01,인천,미분류,미분류,130,96,96,0.7384615384615385,0.7384615384615385
2024-06-01,광주,미분류,미분류,55,39,39,0.7090909090909091,0.7090909090909091
2024-06-01,경기,헬스 뷰티 반려 기타,펫케어,5,1,1,0.2,0.2
2024-06-01,경기,주방가전,음식물처리기,20,9,9,0.45,0.45
2024-06-01,대전,계절가전,냉난방기,5,5,5,1.0,1.0
2024-06-01,전남,TV/디지털,TV,8,2,2,0.25,0.25
2024-06-01,부산,TV/디지털,TV,6,0,0,0.0,0.0
2024-06-01,대구,생활가전,청소기,5,0,0,0.0,0.0
2024-06-01,경기,계절가전,에어컨,326,147,147,0.450920245398773,0.450920245398773
2024-06-01,경북,주방가전,정수기,338,283,283,0.8372781065088757,0.8372781065088757
2024-06-01,전남,생활가전,청소기,7,0,0,0.0,0.0
2024-06-01,서울,생활가전,안마의자,7,1,1,0.14285714285714285,0.14285714285714285
2024-06-01,대전,주방가전,정수기,231,187,187,0.8095238095238095,0.8095238095238095
2024-06-01,경남,주방가전,냉장고,8,2,2,0.25,0.25
2024-06-01,대구,생활가전,건조기,8,1,1,0.125,0.125
2024-06-01,경기,주방가전,김치냉장고,5,1,1,0.2,0.2
2024-06-01,강원특별자치도,계절가전,냉난방기,5,2,2,0.4,0.4
2024-06-01,충북,생활가전,건조기,5,2,2,0.4,0.4
2024-06-01,강원특별자치도,TV/디지털,TV,7,2,2,0.2857142857142857,0.2857142857142857
2024-06-01,대전,생활가전,건조기,7,2,2,0.2857142857142857,0.2857142857142857
2024-06-01,인천,주방가전,냉장고,27,11,11,0.4074074074074074,0.4074074074074074
2024-06-01,경기,TV/디지털,컴퓨터/게이밍PC,21,0,0,0.0,0.0
2024-06-01,대전,미분류,미분류,37,31,31,0.8378378378378378,0.8378378378378378
2024-06-01,대전,생활가전,세탁기,9,1,1,0.1111111111111111,0.1111111111111111
2024-06-01,강원특별자치도,계절가전,공기청정기,22,20,20,0.9090909090909091,0.9090909090909091
2024-06-01,부산,계절가전,에어컨,77,31,31,0.4025974025974026,0.4025974025974026
2024-06-01,서울,TV/디지털,프린터,8,5,5,0.625,0.625
2024-06-01,경남,가구,침대/매트리스,8,7,7,0.875,0.875
2024-06-01,인천,TV/디지털,TV,21,6,6,0.2857142857142857,0.2857142857142857
2024-06-01,대구,계절가전,공기청정기,13,9,9,0.6923076923076923,0.6923076923076923
2024-06-01,대구,주방가전,냉장고,16,4,4,0.25,0.25
2024-06-01,인천,생활가전,건조기,11,4,4,0.36363636363636365,0.36363636363636365
2024-06-01,충남,생활가전,스타일러,5,2,2,0.4,0.4
2024-06-01,전북특별자치도,생활가전,비데,26,21,21,0.8076923076923077,0.8076923076923077
2024-06-01,경북,생활가전,세탁기,11,8,8,0.7272727272727273,0.7272727272727273
2024-06-01,제주특별자치도,생활가전,비데,8,6,6,0.75,0.75
2024-06-01,경북,계절가전,냉난방기,6,5,5,0.8333333333333334,0.8333333333333334
2024-06-01,경기,생활가전,건조기,16,7,7,0.4375,0.4375
2024-06-01,충남,계절가전,에어컨,71,18,18,0.2535211267605634,0.2535211267605634
2024-06-01,제주특별자치도,주방가전,정수기,82,61,61,0.7439024390243902,0.7439024390243902
2024-06-01,부산,생활가전,비데,33,24,24,0.7272727272727273,0.7272727272727273
2024-06-01,경기,계절가전,제습기,6,3,3,0.5,0.5
2024-06-01,전북특별자치도,주방가전,냉장고,6,3,3,0.5,0.5
2024-06-01,경기,미분류,미분류,466,370,370,0.7939914163090128,0.7939914163090128
2024-06-01,울산,생활가전,비데,6,5,5,0.8333333333333334,0.8333333333333334
2024-06-01,부산,생활가전,청소기,6,2,2,0.3333333333333333,0.3333333333333333
2024-06-01,경남,TV/디지털,컴퓨터/게이밍PC,6,0,0,0.0,0.0
2024-06-01,인천,TV/디지털,컴퓨터/게이밍PC,17,3,3,0.17647058823529413,0.17647058823529413
2024-06-01,광주,생활가전,비데,15,11,11,0.7333333333333333,0.7333333333333333
2024-06-01,충북,계절가전,공기청정기,15,9,9,0.6,0.6
2024-06-01,충북,TV/디지털,TV,10,3,3,0.3,0.3
2024-06-01,제주특별자치도,미분류,미분류,17,14,14,0.8235294117647058,0.8235294117647058
2024-06-01,충북,계절가전,냉난방기,8,5,5,0.625,0.625
2024-06-01,충북,주방가전,정수기,347,298,298,0.8587896253602305,0.8587896253602305
2024-06-01,충북,주방가전,냉장고,9,0,0,0.0,0.0
2024-06-01,전남,생활가전,세탁기,10,2,2,0.2,0.2
2024-06-01,경남,계절가전,공기청정기,15,10,10,0.6666666666666666,0.6666666666666666
2024-06-01,전남,생활가전,건조기,7,1,1,0.14285714285714285,0.14285714285714285
2024-06-01,서울,TV/디지털,컴퓨터/게이밍PC,16,1,1,0.0625,0.0625
2024-06-01,경기,생활가전,연수기,6,5,5,0.8333333333333334,0.8333333333333334
2024-06-01,서울,계절가전,제습기,13,7,7,0.5384615384615384,0.5384615384615384
2024-06-01,대구,주방가전,정수기,407,336,336,0.8255528255528255,0.8255528255528255
2024-06-01,충남,생활가전,세탁기,14,7,7,0.5,0.5
2024-06-01,충북,미분류,미분류,54,40,40,0.7407407407407407,0.7407407407407407
2024-06-01,인천,가구,침대/매트리스,6,3,3,0.5,0.5
2024-06-01,대구,생활가전,비데,17,15,15,0.8823529411764706,0.8823529411764706
2024-06-01,강원특별자치도,계절가전,에어컨,42,5,5,0.11904761904761904,0.11904761904761904
2024-06-01,경북,미분류,미분류,56,43,43,0.7678571428571429,0.7678571428571429
2024-06-01,부산,생활가전,건조기,9,4,4,0.4444444444444444,0.4444444444444444
2024-06-01,전북특별자치도,계절가전,에어컨,33,11,11,0.3333333333333333,0.3333333333333333
2024-06-01,광주,TV/디지털,컴퓨터/게이밍PC,5,2,2,0.4,0.4
2024-06-01,부산,TV/디지털,노트북,6,0,0,0.0,0.0
2024-06-01,경기,TV/디지털,TV,41,14,14,0.34146341463414637,0.34146341463414637
2024-06-01,대전,계절가전,에어컨,22,4,4,0.18181818181818182,0.18181818181818182
2024-06-01,제주특별자치도,계절가전,공기청정기,7,7,7,1.0,1.0
2024-06-01,경기,계절가전,냉난방기,26,15,15,0.5769230769230769,0.5769230769230769
2024-06-01,광주,생활가전,세탁기,5,2,2,0.4,0.4
2024-06-01,경북,생활가전,비데,22,16,16,0.7272727272727273,0.7272727272727273
2024-06-01,울산,주방가전,정수기,178,136,136,0.7640449438202247,0.7640449438202247
2024-06-01,부산,생활가전,안마의자,7,5,5,0.7142857142857143,0.7142857142857143
2024-06-01,경기,생활가전,세탁기,55,26,26,0.4727272727272727,0.4727272727272727
2024-06-01,경기,주방가전,정수기,2950,2507,2506,0.8498305084745763,0.8494915254237289
2024-06-01,전남,TV/디지털,노트북,5,0,0,0.0,0.0
2024-06-01,경남,주방가전,정수기,461,373,373,0.8091106290672451,0.8091106290672451
2024-06-01,서울,미분류,미분류,231,183,183,0.7922077922077922,0.7922077922077922
2024-06-01,전북특별자치도,미분류,미분류,45,30,30,0.6666666666666666,0.6666666666666666
2024-06-01,울산,미분류,미분류,31,23,23,0.7419354838709677,0.7419354838709677
2024-06-01,경남,미분류,미분류,89,66,66,0.7415730337078652,0.7415730337078652
2024-06-01,부산,미분류,미분류,99,77,77,0.7777777777777778,0.7777777777777778
2024-06-01,인천,생활가전,청소기,9,1,1,0.1111111111111111,0.1111111111111111
2024-06-01,인천,생활가전,비데,46,36,36,0.782608695652174,0.782608695652174
2024-06-01,서울,주방가전,냉장고,21,4,4,0.19047619047619047,0.19047619047619047
2024-06-01,전남,주방가전,정수기,211,181,181,0.8578199052132701,0.8578199052132701
2024-06-01,대구,계절가전,에어컨,31,10,10,0.3225806451612903,0.3225806451612903
2024-06-01,충남,생활가전,비데,30,27,27,0.9,0.9
2024-06-01,인천,TV/디지털,노트북,15,1,1,0.06666666666666667,0.06666666666666667
2024-06-01,대구,생활가전,세탁기,14,4,4,0.2857142857142857,0.2857142857142857
2024-06-01,서울,가구,침대/매트리스,7,6,6,0.8571428571428571,0.8571428571428571
2024-06-01,충남,생활가전,청소기,7,2,2,0.2857142857142857,0.2857142857142857
2024-06-01,경기,주방가전,전자렌지/오븐,7,1,1,0.14285714285714285,0.14285714285714285
2024-06-01,강원특별자치도,주방가전,정수기,248,214,214,0.8629032258064516,0.8629032258064516
2024-06-01,인천,계절가전,공기청정기,39,26,26,0.6666666666666666,0.6666666666666666
2024-06-01,경남,생활가전,세탁기,19,4,4,0.21052631578947367,0.21052631578947367
2024-06-01,대전,TV/디지털,TV,14,4,4,0.2857142857142857,0.2857142857142857
2024-06-01,서울,생활가전,세탁기,28,11,11,0.39285714285714285,0.39285714285714285
2024-06-01,경남,계절가전,냉난방기,5,1,1,0.2,0.2
2024-06-01,전북특별자치도,생활가전,세탁기,5,1,1,0.2,0.2
2024-06-01,서울,계절가전,냉난방기,16,11,11,0.6875,0.6875
2024-06-01,경북,TV/디지털,TV,5,0,0,0.0,0.0
2024-06-01,서울,생활가전,청소기,8,0,0,0.0,0.0
2024-06-01,충북,TV/디지털,컴퓨터/게이밍PC,7,2,2,0.2857142857142857,0.2857142857142857
2024-06-01,광주,TV/디지털,TV,7,3,3,0.42857142857142855,0.42857142857142855
2024-06-01,충북,생활가전,비데,25,20,20,0.8,0.8
2024-06-01,서울,생활가전,건조기,9,3,2,0.3333333333333333,0.2222222222222222
2024-06-01,인천,주방가전,커피머신,5,5,5,1.0,1.0
2024-06-01,전남,계절가전,공기청정기,7,3,3,0.42857142857142855,0.42857142857142855
2024-06-01,전남,생활가전,비데,14,10,10,0.7142857142857143,0.7142857142857143
2024-06-01,대전,TV/디지털,컴퓨터/게이밍PC,5,0,0,0.0,0.0
2024-06-01,경북,주방가전,냉장고,13,7,7,0.5384615384615384,0.5384615384615384
2024-06-01,인천,생활가전,안마의자,9,4,4,0.4444444444444444,0.4444444444444444
2024-06-01,울산,계절가전,에어컨,20,4,4,0.2,0.2
2024-06-01,전남,주방가전,전기밥솥,5,0,0,0.0,0.0
2024-06-01,전북특별자치도,TV/디지털,노트북,5,0,0,0.0,0.0
2024-06-01,전북특별자치도,생활가전,건조기,7,7,7,1.0,1.0
2024-06-01,부산,생활가전,세탁기,18,9,9,0.5,0.5
2024-06-01,경기,생활가전,스타일러,9,7,7,0.7777777777777778,0.7777777777777778
2024-06-01,충남,TV/디지털,컴퓨터/게이밍PC,7,0,0,0.0,0.0
2024-06-01,서울,주방가전,식기세척기,7,5,5,0.7142857142857143,0.7142857142857143
2024-06-01,대구,TV/디지털,TV,6,2,2,0.3333333333333333,0.3333333333333333
2024-06-01,서울,주방가전,정수기,1577,1277,1273,0.8097653772986684,0.8072289156626506
2024-06-01,경남,계절가전,에어컨,52,15,15,0.28846153846153844,0.28846153846153844
2024-06-01,충남,계절가전,냉난방기,11,7,7,0.6363636363636364,0.6363636363636364
2024-06-01,충남,가구,침대/매트리스,10,8,8,0.8,0.8
2024-06-01,경기,주방가전,식기세척기,6,3,3,0.5,0.5
2024-06-01,대구,미분류,미분류,72,54,54,0.75,0.75
2024-06-01,인천,계절가전,냉난방기,5,2,2,0.4,0.4
2024-06-01,서울,TV/디지털,노트북,13,0,0,0.0,0.0
2024-06-01,충남,계절가전,공기청정기,10,7,7,0.7,0.7
2024-06-01,대전,주방가전,냉장고,7,4,4,0.5714285714285714,0.5714285714285714
2024-07-01,서울,생활가전,세탁기,52,18,18,0.34615384615384615,0.34615384615384615
2024-07-01,대구,생활가전,비데,19,17,17,0.8947368421052632,0.8947368421052632
2024-07-01,전남,TV/디지털,TV,6,3,3,0.5,0.5
2024-07-01,경남,주방가전,정수기,589,463,463,0.7860780984719864,0.7860780984719864
2024-07-01,대전,주방가전,냉장고,8,1,1,0.125,0.125
2024-07-01,경기,생활가전,건조기,21,6,6,0.2857142857142857,0.2857142857142857
2024-07-01,대전,가구,침대/매트리스,12,5,5,0.4166666666666667,0.4166666666666667
2024-07-01,대전,TV/디지털,TV,12,3,3,0.25,0.25
2024-07-01,서울,TV/디지털,컴퓨터/게이밍PC,10,1,1,0.1,0.1
2024-07-01,울산,계절가전,에어컨,27,11,11,0.4074074074074074,0.4074074074074074
2024-07-01,경남,계절가전,제습기,8,3,3,0.375,0.375
2024-07-01,부산,TV/디지털,컴퓨터/게이밍PC,10,0,0,0.0,0.0
2024-07-01,부산,주방가전,냉장고,12,2,2,0.16666666666666666,0.16666666666666666
2024-07-01,경북,주방가전,식기세척기,5,2,2,0.4,0.4
2024-07-01,대구,생활가전,건조기,5,3,3,0.6,0.6
2024-07-01,강원특별자치도,계절가전,에어컨,58,20,20,0.3448275862068966,0.3448275862068966
2024-07-01,서울,생활가전,청소기,14,4,4,0.2857142857142857,0.2857142857142857
2024-07-01,경남,생활가전,건조기,6,3,3,0.5,0.5
2024-07-01,충남,TV/디지털,컴퓨터/게이밍PC,9,3,3,0.3333333333333333,0.3333333333333333
2024-07-01,서울,계절가전,냉난방기,13,5,5,0.38461538461538464,0.38461538461538464
2024-07-01,경북,계절가전,공기청정기,27,23,23,0.8518518518518519,0.8518518518518519
2024-07-01,경남,생활가전,세탁기,16,4,4,0.25,0.25
2024-07-01,경기,주방가전,김치냉장고,8,0,0,0.0,0.0
2024-07-01,경기,생활가전,스타일러,8,5,5,0.625,0.625
2024-07-01,서울,생활가전,비데,123,108,107,0.8780487804878049,0.8699186991869918
2024-07-01,경북,계절가전,에어컨,42,12,12,0.2857142857142857,0.2857142857142857
2024-07-01,충북,TV/디지털,TV,13,4,4,0.3076923076923077,0.3076923076923077
2024-07-01,강원특별자치도,TV/디지털,TV,11,2,2,0.18181818181818182,0.18181818181818182
2024-07-01,서울,주방가전,음식물처리기,10,7,7,0.7,0.7
2024-07-01,서울,주방가전,김치냉장고,5,1,1,0.2,0.2
2024-07-01,경남,주방가전,냉장고,14,3,3,0.21428571428571427,0.21428571428571427
2024-07-01,경남,계절가전,에어컨,97,23,23,0.23711340206185566,0.23711340206185566
2024-07-01,전남,주방가전,정수기,285,236,236,0.8280701754385965,0.8280701754385965
2024-07-01,제주특별자치도,주방가전,정수기,116,90,90,0.7758620689655172,0.7758620689655172
2024-07-01,인천,주방가전,정수기,843,678,678,0.8042704626334519,0.8042704626334519
2024-07-01,경북,주방가전,정수기,461,357,357,0.7744034707158352,0.7744034707158352
2024-07-01,광주,계절가전,에어컨,28,11,11,0.39285714285714285,0.39285714285714285
2024-07-01,경기,계절가전,공기청정기,171,110,110,0.6432748538011696,0.6432748538011696
2024-07-01,충북,주방가전,정수기,325,275,275,0.8461538461538461,0.8461538461538461
2024-07-01,광주,TV/디지털,TV,5,1,1,0.2,0.2
2024-07-01,대구,계절가전,냉난방기,7,5,5,0.7142857142857143,0.7142857142857143
2024-07-01,대전,생활가전,건조기,6,1,1,0.16666666666666666,0.16666666666666666
2024-07-01,경기,TV/디지털,빔프로젝터,5,2,2,0.4,0.4
2024-07-01,대구,가구,침대/매트리스,5,3,3,0.6,0.6
2024-07-01,충남,계절가전,제습기,9,6,6,0.6666666666666666,0.6666666666666666
2024-07-01,서울,가구,침대/매트리스,7,6,6,0.8571428571428571,0.8571428571428571
2024-07-01,경기,가구,소파,6,1,1,0.16666666666666666,0.16666666666666666
2024-07-01,강원특별자치도,TV/디지털,컴퓨터/게이밍PC,5,0,0,0.0,0.0
2024-07-01,전북특별자치도,생활가전,세탁기,5,2,2,0.4,0.4
2024-07-01,충남,가구,침대/매트리스,5,3,3,0.6,0.6
2024-07-01,충북,생활가전,비데,27,24,24,0.8888888888888888,0.8888888888888888
2024-07-01,경남,가구,침대/매트리스,12,4,4,0.3333333333333333,0.3333333333333333
2024-07-01,경기,생활가전,비데,214,169,169,0.7897196261682243,0.7897196261682243
2024-07-01,강원특별자치도,주방가전,냉장고,20,8,8,0.4,0.4
2024-07-01,전남,계절가전,공기청정기,11,7,7,0.6363636363636364,0.6363636363636364
2024-07-01,광주,미분류,미분류,36,27,27,0.75,0.75
2024-07-01,충남,생활가전,비데,32,24,24,0.75,0.75
2024-07-01,인천,계절가전,냉난방기,12,2,2,0.16666666666666666,0.16666666666666666
2024-07-01,전북특별자치도,미분류,미분류,29,22,22,0.7586206896551724,0.7586206896551724
2024-07-01,충북,미분류,미분류,36,24,24,0.6666666666666666,0.6666666666666666
2024-07-01,경기,계절가전,에어컨,298,112,112,0.37583892617449666,0.37583892617449666
2024-07-01,세종특별자치시,미분류,미분류,14,9,9,0.6428571428571429,0.6428571428571429
2024-07-01,제주특별자치도,미분류,미분류,14,11,11,0.7857142857142857,0.7857142857142857
2024-07-01,울산,생활가전,비데,6,6,6,1.0,1.0
2024-07-01,대전,생활가전,비데,16,14,14,0.875,0.875
2024-07-01,인천,생활가전,건조기,7,4,4,0.5714285714285714,0.5714285714285714
2024-07-01,전북특별자치도,계절가전,에어컨,58,19,19,0.3275862068965517,0.3275862068965517
2024-07-01,대전,미분류,미분류,28,19,19,0.6785714285714286,0.6785714285714286
2024-07-01,경기,주방가전,냉장고,57,20,20,0.3508771929824561,0.3508771929824561
2024-07-01,경기,생활가전,안마의자,18,7,7,0.3888888888888889,0.3888888888888889
2024-07-01,경남,계절가전,공기청정기,34,27,27,0.7941176470588235,0.7941176470588235
2024-07-01,경기,생활가전,청소기,32,4,4,0.125,0.125
2024-07-01,대구,생활가전,세탁기,25,12,12,0.48,0.48
2024-07-01,전북특별자치도,계절가전,공기청정기,22,17,17,0.7727272727272727,0.7727272727272727
2024-07-01,경기,계절가전,제습기,39,14,14,0.358974358974359,0.358974358974359
2024-07-01,경북,주방가전,냉장고,14,5,5,0.35714285714285715,0.35714285714285715
2024-07-01,경북,계절가전,제습기,8,2,2,0.25,0.25
2024-07-01,강원특별자치도,생활가전,안마의자,6,0,0,0.0,0.0
2024-07-01,경기,TV/디지털,노트북,16,3,3,0.1875,0.1875
2024-07-01,경기,TV/디지털,컴퓨터/게이밍PC,32,1,1,0.03125,0.03125
2024-07-01,광주,계절가전,공기청정기,6,3,3,0.5,0.5
2024-07-01,서울,주방가전,정수기,1896,1585,1581,0.8359704641350211,0.8338607594936709
2024-07-01,대구,주방가전,정수기,437,338,338,0.7734553775743707,0.7734553775743707
2024-07-01,전남,생활가전,건조기,17,12,12,0.7058823529411765,0.7058823529411765
2024-07-01,충남,생활가전,세탁기,30,16,16,0.5333333333333333,0.5333333333333333
2024-07-01,광주,생활가전,세탁기,10,2,2,0.2,0.2
2024-07-01,광주,주방가전,정수기,291,237,237,0.8144329896907216,0.8144329896907216
2024-07-01,인천,TV/디지털,TV,25,7,7,0.28,0.28
2024-07-01,전북특별자치도,주방가전,정수기,233,195,195,0.8369098712446352,0.8369098712446352
2024-07-01,대전,생활가전,세탁기,13,3,3,0.23076923076923078,0.23076923076923078
2024-07-01,전남,미분류,미분류,39,30,30,0.7692307692307693,0.7692307692307693
2024-07-01,전남,생활가전,비데,28,22,22,0.7857142857142857,0.7857142857142857
2024-07-01,인천,주방가전,냉장고,15,7,7,0.4666666666666667,0.4666666666666667
2024-07-01,대구,미분류,미분류,47,35,35,0.7446808510638298,0.7446808510638298
2024-07-01,서울,계절가전,제습기,20,11,11,0.55,0.55
2024-07-01,부산,생활가전,건조기,11,2,2,0.18181818181818182,0.18181818181818182
2024-07-01,경남,TV/디지털,TV,16,5,5,0.3125,0.3125
2024-07-01,충남,주방가전,냉장고,20,14,14,0.7,0.7
2024-07-01,강원특별자치도,미분류,미분류,33,23,23,0.696969696969697,0.696969696969697
2024-07-01,대구,계절가전,공기청정기,18,8,8,0.4444444444444444,0.4444444444444444
2024-07-01,인천,생활가전,비데,62,53,53,0.8548387096774194,0.8548387096774194
2024-07-01,광주,생활가전,비데,13,12,12,0.9230769230769231,0.9230769230769231
2024-07-01,충남,미분류,미분류,93,63,62,0.6774193548387096,0.6666666666666666
2024-07-01,서울,생활가전,스타일러,19,17,17,0.8947368421052632,0.8947368421052632
2024-07-01,인천,생활가전,세탁기,18,8,8,0.4444444444444444,0.4444444444444444
2024-07-01,전북특별자치도,주방가전,냉장고,6,0,0,0.0,0.0
2024-07-01,제주특별자치도,계절가전,에어컨,11,2,2,0.18181818181818182,0.18181818181818182
2024-07-01,인천,TV/디지털,노트북,10,0,0,0.0,0.0
2024-07-01,전북특별자치도,생활가전,비데,18,16,16,0.8888888888888888,0.8888888888888888
2024-07-01,충남,주방가전,정수기,488,395,394,0.8094262295081968,0.8073770491803278
2024-07-01,충북,계절가전,에어컨,43,22,22,0.5116279069767442,0.5116279069767442
2024-07-01,울산,TV/디지털,TV,8,2,2,0.25,0.25
2024-07-01,울산,생활가전,세탁기,7,3,3,0.42857142857142855,0.42857142857142855
2024-07-01,부산,주방가전,정수기,732,583,583,0.796448087431694,0.796448087431694
2024-07-01,경기,주방가전,커피머신,6,2,2,0.3333333333333333,0.3333333333333333
2024-07-01,부산,계절가전,냉난방기,7,1,1,0.14285714285714285,0.14285714285714285
2024-07-01,경남,생활가전,비데,40,38,38,0.95,0.95
2024-07-01,경북,TV/디지털,TV,15,7,7,0.4666666666666667,0.4666666666666667
2024-07-01,경북,미분류,미분류,45,34,34,0.7555555555555555,0.7555555555555555
2024-07-01,경남,미분류,미분류,82,57,57,0.6951219512195121,0.6951219512195121
2024-07-01,서울,주방가전,냉장고,42,22,22,0.5238095238095238,0.5238095238095238
2024-07-01,경기,주방가전,식기세척기,7,5,5,0.7142857142857143,0.7142857142857143
2024-07-01,대구,계절가전,에어컨,50,21,21,0.42,0.42
2024-07-01,충남,TV/디지털,TV,19,9,9,0.47368421052631576,0.47368421052631576
2024-07-01,부산,계절가전,에어컨,80,22,22,0.275,0.275
2024-07-01,부산,생활가전,비데,42,31,31,0.7380952380952381,0.7380952380952381
2024-07-01,대전,계절가전,공기청정기,15,11,11,0.7333333333333333,0.7333333333333333
2024-07-01,울산,미분류,미분류,24,18,18,0.75,0.75
2024-07-01,인천,생활가전,안마의자,8,4,4,0.5,0.5
2024-07-01,경남,생활가전,스타일러,5,1,1,0.2,0.2
2024-07-01,부산,계절가전,제습기,5,2,2,0.4,0.4
2024-07-01,전남,계절가전,에어컨,54,20,20,0.37037037037037035,0.37037037037037035
2024-07-01,경북,생활가전,세탁기,14,5,5,0.35714285714285715,0.35714285714285715
2024-07-01,대구,TV/디지털,컴퓨터/게이밍PC,7,0,0,0.0,0.0
2024-07-01,부산,생활가전,청소기,9,7,7,0.7777777777777778,0.7777777777777778
2024-07-01,강원특별자치도,생활가전,비데,30,22,22,0.7333333333333333,0.7333333333333333
2024-07-01,부산,생활가전,스타일러,5,1,1,0.2,0.2
2024-07-01,경기,가구,침대/매트리스,44,32,32,0.7272727272727273,0.7272727272727273
2024-07-01,경기,생활가전,세탁기,63,24,24,0.38095238095238093,0.38095238095238093
2024-07-01,충남,계절가전,공기청정기,32,22,22,0.6875,0.6875
2024-07-01,충남,계절가전,에어컨,72,32,32,0.4444444444444444,0.4444444444444444
2024-07-01,충북,생활가전,세탁기,14,10,10,0.7142857142857143,0.7142857142857143
2024-07-01,강원특별자치도,계절가전,냉난방기,6,4,4,0.6666666666666666,0.6666666666666666
2024-07-01,인천,계절가전,제습기,18,7,7,0.3888888888888889,0.3888888888888889
2024-07-01,충북,주방가전,냉장고,11,5,5,0.45454545454545453,0.45454545454545453
2024-07-01,인천,생활가전,청소기,8,3,3,0.375,0.375
2024-07-01,충남,계절가전,냉난방기,6,2,2,0.3333333333333333,0.3333333333333333
2024-07-01,경북,생활가전,청소기,6,5,5,0.8333333333333334,0.8333333333333334
2024-07-01,전남,생활가전,세탁기,14,4,4,0.2857142857142857,0.2857142857142857
2024-07-01,경기,TV/디지털,프린터,6,1,1,0.16666666666666666,0.16666666666666666
2024-07-01,충남,생활가전,건조기,11,4,4,0.36363636363636365,0.36363636363636365
2024-07-01,부산,TV/디지털,TV,10,2,2,0.2,0.2
2024-07-01,서울,생활가전,건조기,11,6,6,0.5454545454545454,0.5454545454545454
2024-07-01,대전,계절가전,에어컨,22,7,7,0.3181818181818182,0.3181818181818182
2024-07-01,경북,생활가전,안마의자,7,5,5,0.7142857142857143,0.7142857142857143
2024-07-01,부산,주방가전,음식물처리기,7,4,4,0.5714285714285714,0.5714285714285714
2024-07-01,서울,TV/디지털,TV,39,17,17,0.4358974358974359,0.4358974358974359
2024-07-01,경기,계절가전,냉난방기,36,13,13,0.3611111111111111,0.3611111111111111
2024-07-01,경남,계절가전,냉난방기,5,2,2,0.4,0.4
2024-07-01,충북,계절가전,공기청정기,14,11,11,0.7857142857142857,0.7857142857142857
2024-07-01,부산,생활가전,세탁기,24,7,7,0.2916666666666667,0.2916666666666667
2024-07-01,인천,미분류,미분류,83,69,69,0.8313253012048193,0.8313253012048193
2024-07-01,대구,주방가전,냉장고,13,3,3,0.23076923076923078,0.23076923076923078
2024-07-01,인천,계절가전,에어컨,89,38,38,0.42696629213483145,0.42696629213483145
2024-07-01,경기,TV/디지털,TV,93,21,21,0.22580645161290322,0.22580645161290322
2024-07-01,울산,주방가전,정수기,197,165,165,0.8375634517766497,0.8375634517766497
2024-07-01,서울,계절가전,공기청정기,84,66,66,0.7857142857142857,0.7857142857142857
2024-07-01,인천,계절가전,공기청정기,32,24,24,0.75,0.75
2024-07-01,강원특별자치도,가구,침대/매트리스,7,3,3,0.42857142857142855,0.42857142857142855
2024-07-01,전북특별자치도,TV/디지털,TV,6,1,1,0.16666666666666666,0.16666666666666666
2024-07-01,경기,주방가전,전기레인지,12,8,8,0.6666666666666666,0.6666666666666666
2024-07-01,전남,TV/디지털,컴퓨터/게이밍PC,7,2,2,0.2857142857142857,0.2857142857142857
2024-07-01,경기,미분류,미분류,352,270,270,0.7670454545454546,0.7670454545454546
2024-07-01,경기,주방가전,음식물처리기,24,16,15,0.6666666666666666,0.625
